Date,Arriving by date,Type,Confirmation code,Booking date,Start date,End date,Nights,Guest,Listing,Details,Reference code,Currency,Amount,Paid out,Service fee,Fast pay fee,Cleaning fee,Gross earnings,Occupancy taxes,Earnings year
09/06/2024,09/06/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),NNDEKP6WCY7TY,USD,,223.10,,,,,,
09/06/2024,,Reservation,HMT85YE95N,09/05/2024,09/05/2024,09/08/2024,3,Guest 229,Modern City Getaway | Spacious 1BR Apt,,,USD,223.10,,6.90,,35.00,230.00,0.00,2024
09/04/2024,09/04/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),NYMTKHSDFXUS2,USD,,33.95,,,,,,
09/04/2024,,Reservation,HMPQ5BJ3RN,08/27/2024,09/02/2024,09/05/2024,3,Guest 230,Modern City Getaway | Spacious 1BR Apt,,,USD,33.95,,1.05,,0.00,35.00,0.00,2024
09/03/2024,09/03/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),VZT88ELARBNPU,USD,,160.05,,,,,,
09/03/2024,,Reservation,HMPQ5BJ3RN,08/27/2024,09/02/2024,09/05/2024,3,Guest 230,Modern City Getaway | Spacious 1BR Apt,,,USD,160.05,,4.95,,35.00,165.00,0.00,2024
09/02/2024,09/02/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),KJ5MG9GMLQS5S,USD,,1252.35,,,,,,
09/02/2024,,Reservation,HMA5E32ARZ,08/28/2024,09/01/2024,09/11/2024,10,Guest 231,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,1252.35,,38.73,,50.00,1291.08,0.00,2024
08/30/2024,08/30/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),QNMG3QSFRZ8MG,USD,,317.19,,,,,,
08/30/2024,,Reservation,HM8EPBAHRH,08/23/2024,08/29/2024,08/31/2024,2,Guest 232,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,317.19,,9.81,,40.00,327.00,0.00,2024
08/29/2024,08/29/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),W4UAMK5LVTJJA,USD,,958.60,,,,,,
08/29/2024,,Reservation,HMWFW5NPKS,07/18/2024,08/28/2024,09/11/2024,14,Guest 228,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,958.60,,29.65,,35.00,988.25,0.00,2024
08/28/2024,08/28/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),F7XHZJQZ765G6,USD,,245.85,,,,,,
08/28/2024,,Resolution Adjustment,HMBW8S4HB4,,08/22/2024,08/26/2024,4,Guest 233,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,Resolution adjustment for resolution 34072913,,USD,-50.00,,,,,-50.00,,2024
08/28/2024,,Reservation,HM9CK8T8ZS,08/27/2024,08/27/2024,08/29/2024,2,Guest 234,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,295.85,,9.15,,40.00,305.00,0.00,2024
08/25/2024,08/25/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),BQNM9Q7GFQ5YC,USD,,163.93,,,,,,
08/25/2024,,Reservation,HMBP2XWNR4,08/19/2024,08/24/2024,08/26/2024,2,Guest 235,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,163.93,,5.07,,35.00,169.00,0.00,2024
08/24/2024,08/24/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),JEQSDW7ZFCTGY,USD,,562.58,,,,,,
08/24/2024,,Reservation,HMWW5Z2PEP,08/01/2024,08/23/2024,09/01/2024,9,Guest 236,Modern City Getaway | Spacious 1BR Apt,,,USD,562.58,,17.40,,35.00,579.98,0.00,2024
08/23/2024,08/23/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),FU2Y85UR92TFW,USD,,590.73,,,,,,
08/23/2024,,Reservation,HMBW8S4HB4,06/20/2024,08/22/2024,08/26/2024,4,Guest 233,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,590.73,,18.27,,50.00,609.00,0.00,2024
08/20/2024,08/20/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),6TDHK4X629ZN4,USD,,280.33,,,,,,
08/20/2024,,Reservation,HM9JEE2R84,08/18/2024,08/19/2024,08/21/2024,2,Guest 237,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,280.33,,8.67,,40.00,289.00,0.00,2024
08/16/2024,08/16/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),ZZNQ3U9MUNGGL,USD,,597.52,,,,,,
08/16/2024,,Reservation,HM93BEYDBB,06/21/2024,08/15/2024,08/19/2024,4,Guest 238,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,597.52,,18.48,,50.00,616.00,0.00,2024
08/13/2024,08/13/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),D3UQQZP3WL2NU,USD,,141.13,,,,,,
08/13/2024,,Reservation,HMS2J3TSHH,08/09/2024,08/12/2024,08/14/2024,2,Guest 239,Modern City Getaway | Spacious 1BR Apt,,,USD,141.13,,4.37,,35.00,145.50,0.00,2024
08/12/2024,08/12/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),WVYHV3U3YTTAS,USD,,1169.82,,,,,,
08/12/2024,,Reservation,HMDNEKP8AR,07/26/2024,08/11/2024,08/24/2024,13,Guest 240,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,893.37,,27.63,,0.00,921.00,0.00,2024
08/12/2024,,Reservation,HMJNCN34JB,08/11/2024,08/11/2024,08/13/2024,2,Guest 241,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,276.45,,8.55,,40.00,285.00,0.00,2024
08/10/2024,08/10/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),V4QPJ7C9334ZN,USD,,194.73,,,,,,
08/10/2024,,Reservation,HMCTM8WD2M,08/08/2024,08/09/2024,08/12/2024,3,Guest 242,Modern City Getaway | Spacious 1BR Apt,,,USD,194.73,,6.02,,35.00,200.75,0.00,2024
08/09/2024,08/09/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),2HN4N48GX6HWN,USD,,591.70,,,,,,
08/09/2024,,Reservation,HM4W8B3SZZ,08/05/2024,08/08/2024,08/11/2024,3,Guest 243,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,426.80,,13.20,,50.00,440.00,0.00,2024
08/09/2024,,Reservation,HMKFCWYERY,08/07/2024,08/08/2024,08/10/2024,2,Guest 244,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,164.90,,5.10,,30.00,170.00,0.00,2024
08/05/2024,08/05/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),V8TL4NYZ42M9C,USD,,565.51,,,,,,
08/05/2024,,Reservation,HMSDE2C3JD,07/29/2024,08/04/2024,08/08/2024,4,Guest 245,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,565.51,,17.49,,50.00,583.00,0.00,2024
08/02/2024,08/02/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),KBSXCESB3U6GY,USD,,851.71,,,,,,
08/02/2024,,Reservation,HMJAF9NTNF,07/20/2024,08/01/2024,08/05/2024,4,Guest 246,Modern City Getaway | Spacious 1BR Apt,,,USD,290.03,,8.97,,35.00,299.00,0.00,2024
08/02/2024,,Reservation,HMHS4HP5M3,07/21/2024,08/01/2024,08/08/2024,7,Guest 247,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,561.68,,17.37,,35.00,579.05,0.00,2024
07/31/2024,07/31/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),YBEKE79CJB3CJ,USD,,427.77,,,,,,
07/31/2024,,Reservation,HMXKJTAPQ2,07/09/2024,07/30/2024,08/02/2024,3,Guest 248,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,427.77,,13.23,,50.00,441.00,0.00,2024
07/27/2024,07/27/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),LSFKJPQBERJMU,USD,,332.71,,,,,,
07/27/2024,,Reservation,HMZF3N5F29,07/26/2024,07/26/2024,07/28/2024,2,Guest 249,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,332.71,,10.29,,40.00,343.00,0.00,2024
07/26/2024,07/26/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),TYL8UHKKJEJNN,USD,,331.74,,,,,,
07/26/2024,,Reservation,HM3FNY55ZP,07/19/2024,07/25/2024,07/29/2024,4,Guest 181,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,331.74,,10.26,,35.00,342.00,0.00,2024
07/25/2024,07/25/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),JXG9YC5E7FPGE,USD,,307.49,,,,,,
07/25/2024,,Reservation,HMDZC2ZN9C,07/16/2024,07/24/2024,07/26/2024,2,Guest 250,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,307.49,,9.51,,40.00,317.00,0.00,2024
07/24/2024,07/24/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),VDMPXV7WKYJNQ,USD,,176.54,,,,,,
07/24/2024,,Reservation,HM2AJM9KNW,07/23/2024,07/23/2024,07/25/2024,2,Guest 251,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,176.54,,5.46,,30.00,182.00,0.00,2024
07/21/2024,07/21/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),TDSY8V693QMBY,USD,,328.83,,,,,,
07/21/2024,,Reservation,HM2JMDJAX3,06/10/2024,07/20/2024,07/22/2024,2,Guest 252,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,328.83,,10.17,,40.00,339.00,0.00,2024
07/20/2024,07/20/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),P8KJUJJ69EHAW,USD,,237.65,,,,,,
07/20/2024,,Reservation,HMKFHZWKTQ,07/19/2024,07/19/2024,07/22/2024,3,Guest 253,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,237.65,,7.35,,35.00,245.00,0.00,2024
07/18/2024,07/18/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),Y9AYZG66UAAFW,USD,,160.05,,,,,,
07/18/2024,,Reservation,HM899XW9Y2,07/16/2024,07/17/2024,07/19/2024,2,Guest 254,Modern City Getaway | Spacious 1BR Apt,,,USD,160.05,,4.95,,35.00,165.00,0.00,2024
07/17/2024,07/17/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),ZNPU2CZJVMM2Y,USD,,281.30,,,,,,
07/17/2024,,Reservation,HMHS8RCEYE,07/13/2024,07/16/2024,07/18/2024,2,Guest 255,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,281.30,,8.70,,40.00,290.00,0.00,2024
07/15/2024,07/15/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),ASC2KL2YJ9PXC,USD,,305.55,,,,,,
07/15/2024,,Reservation,HM9WC59MQ8,06/30/2024,07/14/2024,07/16/2024,2,Guest 256,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,305.55,,9.45,,40.00,315.00,0.00,2024
07/13/2024,07/13/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),2NJLZ2EV8R7LC,USD,,351.14,,,,,,
07/13/2024,,Reservation,HMNAX2TT3S,07/07/2024,07/12/2024,07/17/2024,5,Guest 257,Modern City Getaway | Spacious 1BR Apt,,,USD,351.14,,10.86,,35.00,362.00,0.00,2024
07/12/2024,07/12/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),R6LDGQ7QLSY86,USD,,503.43,,,,,,
07/12/2024,,Reservation,HMHJRSMEN8,06/23/2024,07/11/2024,07/14/2024,3,Guest 258,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,503.43,,15.57,,50.00,519.00,0.00,2024
07/12/2024,07/12/2024,Payout,,,,,,,,Transfer to PayPal: n••••o‌@gmail‌․‌com (USD),58B2XYFNJZBK4,USD,,255.11,,,,,,
07/12/2024,,Reservation,HMXTRQKWN8,07/09/2024,07/09/2024,07/11/2024,2,Guest 259,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,255.11,,7.89,,40.00,263.00,0.00,2024
07/07/2024,07/08/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 2431105071,USD,,1065.06,,,,,,
07/07/2024,,Reservation,HMBKA2NXBT,06/16/2024,07/03/2024,07/05/2024,2,Guest 260,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,296.82,,9.18,,40.00,306.00,0.00,2024
07/07/2024,,Reservation,HMQYKF45JD,07/04/2024,07/04/2024,07/08/2024,4,Guest 261,Modern City Getaway | Spacious 1BR Apt,,,USD,266.75,,8.25,,35.00,275.00,0.00,2024
07/07/2024,,Reservation,HM3HKXYMN8,07/04/2024,07/05/2024,07/07/2024,2,Guest 262,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,265.78,,8.22,,40.00,274.00,0.00,2024
07/07/2024,,Reservation,HM9499YQ9N,06/18/2024,07/05/2024,07/07/2024,2,Guest 263,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,75.66,,2.34,,0.00,78.00,0.00,2024
07/07/2024,,Reservation,HMXXZCTTQB,07/05/2024,07/05/2024,07/07/2024,2,Guest 264,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,160.05,,4.95,,30.00,165.00,0.00,2024
07/04/2024,07/04/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 1800770460,USD,,1312.41,,,,,,
07/04/2024,,Reservation,HMYPSYFRZ8,06/06/2024,06/25/2024,07/01/2024,6,Guest 265,Modern City Getaway | Spacious 1BR Apt,,,USD,412.25,,12.75,,35.00,425.00,0.00,2024
07/04/2024,,Reservation,HMQ3B2AD5R,05/14/2024,06/27/2024,07/01/2024,4,Guest 266,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,582.97,,18.03,,50.00,601.00,0.00,2024
07/04/2024,,Reservation,HMDMEHDQJ5,06/23/2024,07/02/2024,07/04/2024,2,Guest 267,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,180.42,,5.58,,30.00,186.00,0.00,2024
07/04/2024,,Reservation,HMB34KDHFQ,07/02/2024,07/02/2024,07/04/2024,2,Guest 268,Modern City Getaway | Spacious 1BR Apt,,,USD,136.77,,4.23,,35.00,141.00,0.00,2024
06/26/2024,06/27/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 0058144832,USD,,1044.69,,,,,,
06/26/2024,,Reservation,HM45HE2JJP,06/19/2024,06/23/2024,06/29/2024,6,Guest 269,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,412.25,,12.75,,35.00,425.00,0.00,2024
06/26/2024,,Reservation,HM45HE2JJP,06/19/2024,06/23/2024,06/29/2024,6,Guest 269,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,79.54,,2.46,,0.00,82.00,0.00,2024
06/26/2024,,Reservation,HM9C3BPCNF,05/14/2024,06/23/2024,06/27/2024,4,Guest 270,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,552.90,,17.10,,50.00,570.00,0.00,2024
06/22/2024,06/24/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 8811348217,USD,,1217.35,,,,,,
06/22/2024,,Reservation,HMNN2HYT4F,06/03/2024,06/17/2024,06/25/2024,8,Guest 271,Modern City Getaway | Spacious 1BR Apt,,,USD,455.90,,14.10,,0.00,470.00,0.00,2024
06/22/2024,,Reservation,HMCSNWKNAH,04/29/2024,06/18/2024,06/20/2024,2,Guest 272,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,294.88,,9.12,,40.00,304.00,0.00,2024
06/22/2024,,Reservation,HMTFCBWEBB,06/18/2024,06/20/2024,06/22/2024,2,Guest 273,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,291.97,,9.03,,40.00,301.00,0.00,2024
06/22/2024,,Reservation,HMPBDY2XAX,06/16/2024,06/20/2024,06/22/2024,2,Guest 204,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,174.60,,5.40,,30.00,180.00,0.00,2024
06/16/2024,06/17/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 3868203976,USD,,1209.41,,,,,,
06/16/2024,,Resolution Adjustment,HMJQS2BWJF,,06/05/2024,06/07/2024,2,Guest 274,Delightful Piantini | Spacious 11th Floor 1BR Apt,Resolution adjustment for resolution 32730427,,USD,-77.00,,,,,-77.00,,2024
06/16/2024,,Resolution Adjustment,HMJQS2BWJF,,06/05/2024,06/07/2024,2,Guest 274,Delightful Piantini | Spacious 11th Floor 1BR Apt,Resolution adjustment for resolution 32748614,,USD,-77.00,,,,,-77.00,,2024
06/16/2024,,Reservation,HMXDFYZP3A,06/02/2024,06/08/2024,06/11/2024,3,Guest 275,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,433.59,,13.41,,50.00,447.00,0.00,2024
06/16/2024,,Resolution Adjustment,HMXDFYZP3A,,06/08/2024,06/11/2024,3,Guest 275,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,Resolution adjustment for resolution 32775436,,USD,-132.33,,,,,-132.33,,2024
06/16/2024,,Reservation,HMZDNQCR8E,05/07/2024,06/10/2024,06/14/2024,4,Guest 276,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,333.68,,10.32,,35.00,344.00,0.00,2024
06/16/2024,,Reservation,HM2SNP5PTJ,06/02/2024,06/12/2024,06/14/2024,2,Guest 277,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,291.00,,9.00,,40.00,300.00,0.00,2024
06/16/2024,,Reservation,HMBQ3XQEYS,05/31/2024,06/14/2024,06/17/2024,3,Guest 278,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,437.47,,13.53,,50.00,451.00,0.00,2024
06/07/2024,06/07/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 4513177443,USD,,1406.95,,,,,,
06/07/2024,,Reservation,HMSNWD53QT,05/22/2024,05/29/2024,06/03/2024,5,Guest 279,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,651.84,,20.16,,50.00,672.00,0.00,2024
06/07/2024,,Reservation,HMNXH5SYXD,04/13/2024,06/01/2024,06/03/2024,2,Guest 280,Modern City Getaway | Spacious 1BR Apt,,,USD,160.05,,4.95,,35.00,165.00,0.00,2024
06/07/2024,,Reservation,HMNZRAFXA4,06/02/2024,06/03/2024,06/05/2024,2,Guest 281,Modern City Getaway | Spacious 1BR Apt,,,USD,160.05,,4.95,,35.00,165.00,0.00,2024
06/07/2024,,Reservation,HMARM92TMJ,04/29/2024,06/05/2024,06/07/2024,2,Guest 282,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,291.00,,9.00,,40.00,300.00,0.00,2024
06/07/2024,,Reservation,HMJQS2BWJF,05/30/2024,06/05/2024,06/07/2024,2,Guest 274,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,178.48,,5.52,,30.00,184.00,0.00,2024
06/07/2024,,Reservation,HMXXTY8EKW,06/05/2024,06/05/2024,06/07/2024,2,Guest 283,Modern City Getaway | Spacious 1BR Apt,,,USD,144.53,,4.47,,35.00,149.00,0.00,2024
05/25/2024,05/27/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 9246801641,USD,,1436.61,,,,,,
05/25/2024,,Reservation,HMCKWQEESN,04/15/2024,05/23/2024,05/27/2024,4,Guest 284,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,588.79,,18.21,,50.00,607.00,0.00,2024
05/25/2024,,Reservation,HM2PPCW2AZ,05/21/2024,05/23/2024,06/04/2024,12,Guest 285,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,847.82,,26.22,,35.00,874.04,0.00,2024
05/22/2024,05/22/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 8933954841,USD,,1067.58,,,,,,
05/22/2024,,Reservation,HMTPD8EHJ4,05/17/2024,05/17/2024,05/19/2024,2,Guest 244,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,162.96,,5.04,,30.00,168.00,0.00,2024
05/22/2024,,Reservation,HMECC5N5RA,05/18/2024,05/18/2024,05/20/2024,2,Guest 286,Modern City Getaway | Spacious 1BR Apt,,,USD,160.05,,4.95,,35.00,165.00,0.00,2024
05/22/2024,,Reservation,HMM8B2HKB8,05/03/2024,05/20/2024,05/28/2024,8,Guest 287,Modern City Getaway | Spacious 1BR Apt,,,USD,503.04,,15.56,,35.00,518.60,0.00,2024
05/22/2024,,Reservation,HMKRRXTY9M,05/19/2024,05/20/2024,05/23/2024,3,Guest 288,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,241.53,,7.47,,35.00,249.00,0.00,2024
05/18/2024,05/20/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 8492591336,USD,,1194.07,,,,,,
05/18/2024,,Reservation,HMSNZ2HMXK,05/03/2024,05/04/2024,05/09/2024,5,Guest 289,Modern City Getaway | Spacious 1BR Apt,,,USD,63.05,,1.95,,0.00,65.00,0.00,2024
05/18/2024,,Reservation,HM9XH4RNCF,05/07/2024,05/09/2024,05/13/2024,4,Guest 290,Modern City Getaway | Spacious 1BR Apt,,,USD,286.15,,8.85,,35.00,295.00,0.00,2024
05/18/2024,,Reservation,HMXM9DK9Z3,04/29/2024,05/16/2024,05/18/2024,2,Guest 291,Modern City Getaway | Spacious 1BR Apt,,,USD,160.05,,4.95,,35.00,165.00,0.00,2024
05/18/2024,,Reservation,HM4KNDYDWE,05/16/2024,05/16/2024,05/21/2024,5,Guest 292,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,684.82,,21.18,,50.00,706.00,0.00,2024
05/07/2024,05/08/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 8843345478,USD,,1540.55,,,,,,
05/07/2024,,Reservation,HM4B4BYZ2S,04/20/2024,04/27/2024,04/29/2024,2,Guest 293,Modern City Getaway | Spacious 1BR Apt,,,USD,163.93,,5.07,,35.00,169.00,0.00,2024
05/07/2024,,Reservation,HMCX9Z82DK,04/28/2024,05/04/2024,05/11/2024,7,Guest 294,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,533.69,,16.51,,35.00,550.20,0.00,2024
05/07/2024,,Reservation,HMSNZ2HMXK,05/03/2024,05/04/2024,05/09/2024,5,Guest 289,Modern City Getaway | Spacious 1BR Apt,,,USD,286.15,,8.85,,35.00,295.00,0.00,2024
05/07/2024,,Reservation,HMCFER3Y4H,03/21/2024,05/05/2024,05/09/2024,4,Guest 295,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,556.78,,17.22,,50.00,574.00,0.00,2024
04/26/2024,04/26/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 9686541124,USD,,1386.13,,,,,,
04/26/2024,,Reservation,HMHQN4BS4C,04/08/2024,04/22/2024,04/24/2024,2,Guest 296,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,291.00,,9.00,,40.00,300.00,0.00,2024
04/26/2024,,Reservation,HMBYPR94QE,03/27/2024,04/24/2024,05/02/2024,8,Guest 297,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,1095.13,,33.87,,50.00,1129.00,0.00,2024
04/23/2024,04/23/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 7753114661,USD,,1442.62,,,,,,
04/23/2024,,Reservation,HM2BDCDFAP,04/07/2024,04/18/2024,04/22/2024,4,Guest 298,Modern City Getaway | Spacious 1BR Apt,,,USD,277.42,,8.58,,35.00,286.00,0.00,2024
04/23/2024,,Reservation,HMMCPBJRK8,04/02/2024,04/19/2024,04/22/2024,3,Guest 299,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,442.32,,13.68,,50.00,456.00,0.00,2024
04/23/2024,,Reservation,HM23EH8WS9,04/05/2024,04/21/2024,04/30/2024,9,Guest 300,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,722.88,,22.36,,35.00,745.24,0.00,2024
04/18/2024,04/18/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 4824701484,USD,,1009.77,,,,,,
04/18/2024,,Reservation,HMQZMCHC8P,01/29/2024,04/12/2024,04/17/2024,5,Guest 301,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,711.98,,22.02,,50.00,734.00,0.00,2024
04/18/2024,,Reservation,HMQPFKCNQ8,04/16/2024,04/16/2024,04/20/2024,4,Guest 302,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,297.79,,9.21,,35.00,307.00,0.00,2024
04/13/2024,04/15/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 4916683152,USD,,1339.92,,,,,,
04/13/2024,,Reservation,HMT5DEP24Z,03/08/2024,04/05/2024,04/15/2024,10,Guest 303,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,777.32,,24.04,,35.00,801.36,0.00,2024
04/13/2024,,Reservation,HMMMY2PZZ2,04/03/2024,04/05/2024,04/08/2024,3,Guest 304,Modern City Getaway | Spacious 1BR Apt,,,USD,213.40,,6.60,,35.00,220.00,0.00,2024
04/13/2024,,Reservation,HM2ECAE5AX,04/03/2024,04/11/2024,04/16/2024,5,Guest 305,Modern City Getaway | Spacious 1BR Apt,,,USD,349.20,,10.80,,35.00,360.00,0.00,2024
04/06/2024,04/08/2024,Payout,,,,,,,,"Transfer to Western Union, Eugenia Rodriguez Calderon, DO (USD)",MTCN: 8393818010,USD,,1050.51,,,,,,
04/06/2024,,Reservation,HMZEZDM8ZB,03/15/2024,03/28/2024,04/02/2024,5,Guest 306,Delightful Piantini | Spacious 11th Floor 1BR Apt,,,USD,431.65,,13.35,,35.00,445.00,0.00,2024
04/06/2024,,Reservation,HMPPDPA8CW,04/02/2024,04/04/2024,04/09/2024,5,Guest 307,☆ TOP CITY CENTER - 3BR APT | Luxury High-rise ☆,,,USD,618.86,,19.14,,50.00,638.00,0.00,2024
